appid,action,adventure,base_building,battle_royale,card_game,cartoon,casual,co_op,competitive,crafting,exploration,fps,fantasy,fighting,moba,massively_multiplayer,open_world,puzzle,rpg,rts,racing,realistic,relaxing,simulation,singleplayer,sports,strategy,survival,tactical,turn_based,","
505700,0,32,0,0,0,0,37,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
505730,0,88,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,53,0,0,0,0,89,68,0,71,61,0,0,","
505750,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,8,0,33,0,0,0,","
506030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
506140,0,0,0,0,0,0,97,11,0,73,0,0,22,0,0,70,0,0,76,0,0,0,0,109,20,0,80,0,0,0,","
506500,53,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
506510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,","
506540,582,320,0,454,0,0,0,298,0,0,0,452,0,0,0,503,719,0,0,0,0,0,0,0,191,0,263,1015,0,0,","
506610,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,778,0,519,529,0,0,","
506730,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
506750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
506780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
506870,34,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,","
506900,34,51,0,0,0,0,30,0,0,0,0,0,39,0,0,0,46,33,0,0,0,0,0,0,43,0,0,0,0,0,","
507010,66,45,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,56,25,0,0,0,0,0,","
507380,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
507390,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
507490,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,53,44,0,100,0,0,0,","
507520,0,25,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
508140,28,29,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,17,0,0,0,","
508170,27,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
508180,25,22,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,","
508190,67,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,","
508260,0,101,0,0,0,0,93,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
508290,24,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
508390,56,61,0,0,0,0,20,0,0,0,20,0,0,0,0,0,0,36,0,0,0,0,0,0,29,0,0,9,0,0,","
508440,1127,479,0,0,0,0,571,0,0,0,0,0,0,112,0,0,0,0,0,0,0,472,0,2102,1295,0,1548,0,0,0,","
508530,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,34,0,0,0,0,","
508550,37,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,16,0,0,0,0,0,0,18,0,33,0,0,0,","
508600,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,28,0,0,0,","
508620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
508650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
508660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
508670,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,","
508790,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
508900,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,15,0,15,0,0,0,0,0,","
508980,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,5,0,0,0,0,0,","
508990,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
509020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
509110,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
509140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
509220,0,0,0,0,0,0,42,0,0,0,0,0,30,0,0,0,0,33,0,0,0,0,0,15,20,0,0,0,0,0,","
509240,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,29,0,0,0,0,","
509250,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,","
509380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
509420,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,9,0,36,0,0,0,0,","
509510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
509560,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,29,0,0,0,0,0,0,0,27,0,0,16,","
509570,37,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,","
509580,0,26,0,0,36,0,27,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,","
509600,23,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,","
509800,0,33,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
509830,22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
509980,32,118,0,0,0,0,0,119,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,26,0,0,128,0,0,","
510050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,","
510190,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
510340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
510420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,","
510490,24,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,","
510500,28,0,29,0,0,0,0,18,0,0,0,24,0,0,0,0,0,0,0,33,0,0,0,0,21,0,34,0,0,0,","
510510,32,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,55,22,83,0,0,0,0,","
510540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,28,0,0,0,0,0,","
510620,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
510630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,68,49,0,0,0,","
510650,0,38,0,0,0,0,36,0,0,0,0,0,13,0,0,0,0,20,0,0,0,0,0,0,12,0,0,0,0,0,","
510660,0,34,0,0,0,0,40,0,0,0,0,0,0,0,0,34,0,0,35,0,0,0,0,0,0,0,30,0,0,0,","
510680,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
510840,30,0,0,0,0,0,27,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,28,0,0,0,0,0,0,","
511090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,","
511140,0,23,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
511350,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,","
511360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
511470,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,38,0,0,0,0,0,0,0,","
511680,131,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,11,0,0,0,0,0,55,0,0,0,0,0,","
511720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
511740,68,54,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,","
511800,105,38,0,0,0,0,0,52,0,0,0,0,0,0,7,85,0,0,0,0,0,0,0,0,27,0,66,39,0,0,","
511960,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,19,0,0,0,0,0,0,","
512060,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,","
512080,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,","
512180,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
512220,24,26,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
512230,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,","
512250,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,21,0,10,0,0,0,","
512270,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
512300,31,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,13,0,0,0,0,0,","
512470,76,92,0,0,0,0,0,0,0,0,23,0,0,0,0,8,63,0,0,0,0,0,0,77,38,0,81,0,0,0,","
512490,26,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
512630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
512720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
512790,0,89,0,0,0,0,13,0,0,0,55,0,0,0,0,0,9,76,0,0,0,0,30,0,40,0,0,0,0,0,","
512900,98,72,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,","
513000,92,41,0,0,0,0,19,0,0,0,0,77,0,0,0,20,8,0,0,0,0,0,0,0,11,0,0,8,0,0,","
513150,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,","
513170,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,","
513200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
513230,22,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,51,0,0,0,0,0,39,0,0,37,0,0,","
513290,12,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,18,0,0,0,0,0,","
513360,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,","
513450,0,45,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,7,0,0,15,0,0,","
513490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
513510,23,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
513560,73,37,0,0,0,0,0,33,11,0,0,0,0,41,61,0,7,0,69,0,0,0,0,0,0,0,0,28,0,0,","
513570,22,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
513650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
513660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
513680,22,23,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,22,21,0,0,0,","
513710,156,139,0,0,0,0,0,0,0,141,0,109,0,0,0,179,311,0,53,0,0,141,0,0,96,0,0,391,0,0,","
513760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
513780,0,17,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
513890,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
514090,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,21,0,0,0,0,0,0,","
514310,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,","
514500,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,49,30,0,0,","
514580,22,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,","
514620,48,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
514660,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
514900,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,18,0,0,","
514920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,14,0,0,0,0,0,","
514970,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,26,0,0,0,0,0,0,","
515020,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,","
515040,45,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,56,0,0,0,","
515180,9,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,51,0,0,0,0,60,0,100,51,0,0,0,0,0,","
515220,15,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,5,0,0,0,127,45,0,79,40,88,14,0,0,0,","
515260,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,16,0,0,0,0,0,","
515310,26,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
515470,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,","
515570,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
515650,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
516110,0,30,0,0,0,0,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
516480,22,20,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
516510,33,39,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,67,0,0,0,0,0,0,0,32,0,0,0,","
516600,0,22,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
516750,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,123,0,0,297,274,0,455,229,0,0,285,0,0,","
516820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
517000,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
517130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
517160,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,","
517370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,23,0,0,23,0,0,0,","
517630,146,109,0,0,0,0,0,36,0,0,0,27,0,0,0,0,138,0,0,0,0,0,0,0,97,0,0,0,0,0,","
517710,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,35,44,17,0,0,0,0,","
517720,0,45,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,47,0,0,0,0,26,0,0,34,0,0,0,","
517790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,49,0,0,0,","
517810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,45,0,0,0,","
517910,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,","
518030,39,0,0,0,0,0,0,0,29,0,0,44,0,0,0,0,0,0,0,0,0,0,0,6,31,0,0,0,0,0,","
518060,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,24,36,0,0,0,","
518120,24,24,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
518150,29,0,0,0,0,0,0,0,15,0,0,22,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,38,0,","
518580,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
518660,80,0,0,0,0,0,44,0,0,0,0,0,0,55,0,25,0,0,50,0,0,0,0,0,0,0,0,0,0,0,","
518670,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,","
518690,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
518720,29,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,","
518730,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
518790,94,261,0,0,0,0,0,157,0,0,0,203,0,0,0,63,441,0,0,0,0,184,0,326,155,122,87,191,0,0,","
518800,26,25,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
518920,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,","
519080,25,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,","
519140,49,47,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,","
519190,111,66,0,0,0,0,0,91,0,128,0,0,0,0,0,0,242,0,94,0,0,0,0,49,94,0,0,280,0,0,","
519860,127,0,0,0,0,0,0,0,45,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,65,0,0,","
520010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,28,0,0,0,0,0,0,","
520040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
520440,51,0,0,0,0,0,0,0,15,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,","
520530,29,0,0,17,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,22,0,0,","
520600,0,44,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,43,27,0,0,0,0,0,","
520720,0,31,0,0,0,0,27,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,","
520820,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,20,0,0,0,","
520840,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
520850,0,21,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,","
520860,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,15,0,0,0,55,0,0,34,0,0,13,0,0,0,","
520940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,29,0,0,27,0,30,0,0,0,0,","
521150,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,19,0,51,0,0,0,","
521200,7,67,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,79,0,0,0,0,0,26,0,0,0,0,58,","
521230,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,","
521340,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,","
521350,0,0,0,0,0,0,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
521470,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,","
521500,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
521570,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
521590,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,9,0,0,0,0,0,","
521630,33,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,","
521800,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,31,0,0,0,","
521880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
521890,702,772,0,0,0,0,0,136,0,0,0,281,0,0,0,0,0,812,0,0,0,0,0,0,1182,0,1047,180,0,0,","
521920,30,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
521950,22,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
522030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,","
522040,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,","
522070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
522210,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
522230,0,0,0,0,0,0,31,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,","
522470,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,6,0,20,0,0,0,","
522570,0,25,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,10,0,34,0,0,0,16,0,0,","
522940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
523000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,79,29,0,0,0,0,0,","
523050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
523110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
523120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
523130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
523210,0,18,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,31,0,0,0,0,0,","
523220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
523410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
523600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
523650,11,56,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,","
523660,41,21,0,0,0,0,24,33,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,20,29,0,0,0,","
523710,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,22,0,0,0,0,","
523780,0,22,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,33,0,11,0,0,57,35,0,0,0,0,0,","
523890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
524220,1860,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1337,0,1383,0,0,0,0,0,1158,0,0,0,0,0,","
524340,22,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
524390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
